Actions	C1	C2
1175	5.231320987979956	2.653390044417423
1176	-9.242031190633917	8.152671950558245
1177	-3.080376612835547	9.58686890955448
1178	-2.62152567274358	8.793316528665098
1179	-7.976502270535256	-6.058043515243419
1180	5.641703689910038	1.475598845555525
1181	4.161120264706413	2.3326454814878574
1182	-8.360187181080201	6.746294189788133
1183	-9.031409830642623	8.373842467775058
1184	-3.599596700495596	10.425218507944592
1185	-7.065551672100041	-8.479504355470258
1186	-9.280917049410167	7.331250808674388
1187	-4.59083653027098	-8.643346292179432
1188	3.2444303314730294	1.2652587432666567
1189	-2.403303169937516	9.598699108670806
1190	-6.884733823178495	-6.481345828851133
1191	3.2670193847470372	2.3246495842929336
1192	-1.3848442631822475	8.680208897218382
1193	-2.1779341916491863	9.98983125532068
1194	-10.999631642938372	7.806056625319888
1195	-7.6739160161007405	8.249199673212573
1196	-6.750259184447452	-9.260848698799444
1197	-6.399040432723558	-7.7530985601652995
1198	4.0325244030158895	1.8959486387176865
1199	-6.902466730955406	7.4593788170649935
1200	-6.021728365859927	-6.326540062208153
1201	-8.889836950389938	7.698882611643176
1202	4.647759020922829	1.6475586317922284
1203	-5.759939412597889	-6.597056431017293
1204	-1.8764157569464652	11.284978986002717
1205	-7.859552765933515	-8.837448182409936
1206	-5.624481402776366	-7.377782116704986
1207	-10.882956760437278	6.7445386955587985
1208	-7.9334626865156155	-6.452295198123044
1209	-3.1554249328965533	10.789597020807834
1210	-8.623299793547806	-6.7232865771777535
1211	5.626255342134039	1.2611964566818092
1212	3.7033724614385055	1.3053901274718458
1213	-2.1850312705643082	8.884143073830638
1214	-5.78972223206044	-7.451293567360133
1215	-7.244908049355155	-4.492141887751215
1216	-2.95538105626753	7.1247453972527905
1217	-5.655678438005266	-7.077730061071912
1218	-8.170569410644495	-7.287083959649317
1219	-1.637900325595506	7.668306447951573
1220	2.9513736481596013	0.8531222614708598
1221	-8.119215203676298	-6.272269254540938
1222	-8.69407423435397	7.654306722036939
1223	-2.4416694183648264	7.589537941984865
1224	-7.290652127654443	-5.858486609202908
1225	-6.953972520909795	-7.064661035461892
1226	6.725925885765215	0.9584101907548799
1227	-7.10122688553631	-8.321091227800865
1228	-7.524101180932432	8.036789166295245
1229	-10.323513919335943	5.274048429829023
1230	6.0584101813761375	-0.5146389725943474
1231	-9.676689636636818	6.11086578287539
1232	-6.127996112301117	7.843393933600614
1233	4.091610041303024	2.806503595721039
1234	-7.2491804549995535	7.824652191563279
1235	-0.7822337718193451	8.61464994258372
1236	5.828475659315109	3.822531825327113
1237	-9.171814037605706	8.208779236364663
1238	-5.9059009602989025	-6.581311812954184
1239	-2.5450236621627016	10.578929784012328
1240	-6.429471557204622	-6.984468042714033
1241	5.77943437225357	1.5858077193879208
1242	-6.699556153455289	-7.1530429135014595
1243	-10.368606892565797	7.201086925751306
1244	-3.9167093177705716	8.236469440607447
1245	-9.084323094991712	7.770226526307847
1246	-5.349292626796859	-7.6582043791086605
1247	6.655153946688742	3.263814144863279
1248	-1.2315327272643253	8.422714739362492
1249	-2.6204236844014503	8.110378486733532
1250	-0.19453905637924152	7.147020935606573
1251	-4.541799445762971	-7.7408663949777665
1252	-8.107307155607327	-7.4713876026456525
1253	-2.495268331139804	8.990161041088319
1254	-6.730171101487961	-6.109359383657159
1255	4.186242448636419	3.6993962295763643
1256	-1.459644907733415	8.479050916637753
1257	-8.784430409602804	5.997260753549546
1258	-10.245621200128413	6.025419011811545
1259	-8.532662187993415	6.592268346685747
1260	2.540522571809076	2.65639269872954
1261	-2.9880350790611545	8.1515103641552
1262	-10.247288503428049	7.598525213790514
1263	-5.4173725871165415	-7.170563509503736
1264	-7.7173912442297645	8.893151502438196
1265	-1.7020750264154398	8.040739928493853
1266	-5.810834869756977	-8.16610929979244
1267	-1.8637134419116748	11.177540851503782
1268	3.536209007697732	1.6423804596131746
1269	-2.728869510890262	9.371398699710069
1270	-9.126478019058526	7.4739974142726044
1271	-2.118501702124606	7.687813999887238
1272	4.249955129668656	2.131223173860864
1273	-5.9694114074865245	-7.0636377654331
1274	-6.776768613218936	-6.730767682216066
1275	-2.607785755337012	9.033135751143169
1276	-8.421232432212765	6.338889228480748
1277	-9.329872170442915	6.696474300800962
1278	-3.8294308300733926	10.845744894052675
1279	-7.726061492610249	-5.954437383773225
1280	-3.5220287433871738	9.328533460793595
1281	-7.86691539896365	6.028264294831582
1282	-7.2007862298569725	-8.465735300045539
1283	-9.012201576950597	8.66211505379431
1284	-1.1810034812036923	9.57051613759898
1285	2.7998010917223484	1.9408890728912618
1286	-10.330429773781374	8.618729988168347
1287	-2.536502162562682	8.081018169125125
1288	6.0818238420299915	1.4607954432640384
1289	-10.284825960176697	6.858446969297697
1290	-1.3460338708977906	9.024519189217909
1291	-6.845908136250217	-6.6115160122316485
1292	4.290439509011145	1.2006009351844913
1293	-9.000389858672834	8.51870032701012
1294	-8.043677823557095	-7.238100027689282
1295	-8.23006059029182	8.669457923337019
1296	3.7153147218500013	0.37557051434529987
1297	4.403962306915977	1.5662844394363573
1298	-6.680016772748488	-5.785930045754471
1299	-7.873001089474884	8.027859125352782
1300	-1.281528630579458	7.804645109507116
1301	-9.12017260603311	6.68664644129227
1302	-8.305544547313387	6.517996232988183
1303	-9.1380212525689	6.560057612189592
1304	3.6645128089498513	3.2766776158754913
1305	5.16212947224588	1.875254437497828
1306	-9.654237291784563	6.169816591868339
1307	-1.825868630241681	8.80497230861896
1308	-3.9245683651031644	8.593640805432962
1309	-8.210647338761536	8.988164737464977
1310	-6.7454607751554265	-6.4517675426152215
1311	-10.341374615993491	8.319216669869066
1312	-2.507992147690526	8.19719749713013
1313	-5.03948514579908	8.72828190631821
1314	-9.618471638023783	8.05879222547369
1315	-4.212580062407905	8.958738429301702
1316	4.881200771144883	0.8221556003212249
1317	4.956237157764246	1.0879209978165094
1318	-6.606508756857626	-7.8783218517873514
1319	-7.734120653889324	-7.283175461312669
1320	1.73289061690646	1.5983476273189259
1321	-3.178270361712667	10.054190815594398
1322	-8.600685100336051	6.112780288869539
1323	4.070045907989343	2.3026784195137413
1324	-0.9957478798106192	9.645097812753098
1325	5.448798105620821	1.3887143920902938
1326	-1.9482781751115115	8.718805810169162
1327	3.597301141557525	0.800935930504092
1328	0.017734802820871476	8.483417355278
1329	-9.03739031039588	7.508349949120357
1330	-8.45104718948957	-7.812480836457934
1331	-6.183304329070946	-6.601309780890486
1332	-2.773854456290706	11.73445529478794
1333	4.279839567471119	1.245092586085411
1334	-6.839913369431636	-8.302986501087501
1335	-1.4036716900947663	10.201316433758702
1336	-1.636876986332072	9.197628133936673
1337	-2.3865273070579547	10.638964586667882
1338	-3.5902541634610126	10.067438981531225
1339	-8.255261279937631	-7.353755050927138
1340	5.029483360320089	-0.24725132499439395
1341	-5.807085391578511	-5.451349431239176
1342	-9.40261760935503	6.730820092541597
1343	5.371259088803094	2.5635917451921957
1344	-1.0326572733268544	10.394377482345773
1345	4.059862503574417	0.8167538671968753
1346	4.711915697511846	1.7609607140395802
1347	-2.4883111347567883	9.244987033917004
1348	3.859679707110639	3.3037445879797724
1349	-2.042767640619224	8.978644645900838
1350	-4.103625281847117	8.414911105244549
1351	-2.7226404939829583	10.505012265048274
1352	-6.418829947535302	-8.402443911557691
1353	-5.328381924723541	-5.997823100676731
1354	-9.996931020295495	5.507873939619886
1355	-5.198134733733255	-7.763978488416676
1356	-8.210332322482197	-9.058077325470634
1357	5.509033428724998	1.5176301579168614
1358	-3.341553196156979	9.485701684584726
1359	5.572070400488486	1.736614396721786
1360	-9.014461954346789	5.789398222049852
1361	4.849413066490896	0.8815445117816294
1362	-2.7268788262799704	10.11306298018551
1363	-7.589058348479746	-6.23551416086077
1364	-6.7838128672312505	8.866329689268385
1365	-6.661238203607096	-5.591246168069644
1366	-7.055760694702248	-9.77962347314443
1367	-2.5288354219794313	9.566776082615469
1368	-4.234115455565783	8.45199859895735
1369	-9.204669433773768	7.500285018748967
1370	-7.07982844545164	-5.480881643204787
1371	-9.309082855760792	8.444711058068608
1372	-4.379989544078606	8.662772644157013
1373	-2.7777282709585824	8.123093902783035
1374	-7.6393002089038236	-6.216463246243105
1375	4.31043104988101	2.7050403882290275
1376	-8.589433787502754	6.932366543245861
1377	-6.510610753326103	-6.755823898425096
1378	-3.0541167098616997	9.413422242550393
1379	-8.058550682449596	-7.0997790456269065
1380	-9.407679180217148	7.915190965191834
1381	3.6013350153841293	0.34189386847978653
1382	-1.590881017050437	7.443785524575144
1383	-8.293703182136671	7.772956431445966
1384	3.7605960538161134	2.3217648038017122
1385	4.40390884901713	2.7173553942557667
1386	-9.69606093324103	6.938730891894632
1387	4.55927908693134	1.1401136269399732
1388	-1.8190536313416377	8.613065656312486
1389	-6.328610130924971	-7.613591659954226
1390	-7.6414518628101185	-6.66974247973506
1391	-7.5277218438225475	8.494624887168262
1392	4.39718008840282	0.0831595127577891
1393	-8.232814105511846	7.387930437930645
1394	-11.97684242287005	7.186533337804761
1395	5.382337749820722	1.335582141864768
1396	3.1408628757697	1.8813249196057769
1397	-1.0380272955591416	8.804962451046455
1398	3.102294039778926	1.8282651048593006
1399	6.496526272790057	1.4914037128472568
1400	3.6543392355071713	1.0034259643060577
1401	-0.4848879997658977	7.651112123605511
1402	3.3472534890758388	1.4410011208135425
1403	-8.452616916104558	6.513632816409295
1404	-4.099663566927714	-7.9181009482651765
1405	-2.381093208141961	8.33323447072344
1406	3.9584986011585275	2.940995707965936
1407	-9.574391410104525	7.01258539914761
1408	-8.231385148249373	5.48160383656716
1409	4.8303027261531595	2.4223884052257665
1410	-5.2742712287894635	-5.656173249038057
1411	-7.978036409113823	-7.4992325415258785
1412	4.464500380329411	2.464675331187516
1413	-1.478914169020908	9.253075287224835
1414	-10.062715029993965	6.430749608222553
1415	-5.882567834697628	-5.752759503920461
1416	4.782927606107053	2.8227816724569452
1417	-6.067921619538005	-6.548191145568059
1418	-0.37616424839648355	7.062198328675819
1419	-10.817346450125722	9.350340031541096
1420	-7.048046903180151	-6.2764638543152085
1421	-1.8568747446393306	7.437893971214072
1422	5.354488626864719	-0.07677159463674599
1423	-2.2017909252436496	9.830023340737618
1424	-2.409546257965109	8.510810474082122
1425	-6.628998959047968	-6.07153858638583
1426	-2.5441861135497117	10.785086763833831
1427	-2.3086284258218073	10.162923477627036
1428	-7.536316536778683	-7.140418634547384
1429	-3.3696109883367025	8.629730583968497
1430	-8.220259262705968	7.670049933811703
1431	-2.581207744633084	10.017819026090345
1432	-7.07293141759924	-5.4085245107060524
1433	6.198668020724996	0.44270827419735514
1434	2.151551482815112	1.3149212716068837
1435	-6.787572053839278	-6.403869239888281
1436	-3.12260028659369	8.711816441710193
1437	-3.155770507295277	7.932738124583927
1438	2.7960852527473556	1.0828518359208603
1439	-8.758412492895973	7.64445297742436
1440	-0.7086864415418965	10.25323248113776
1441	-9.46956889287671	7.9229736018204076
1442	-0.7702979592551713	9.993144178980117
1443	-8.951486251092094	6.768249827485532
1444	-8.01575483543553	6.011978949461702
1445	4.72598970448708	1.2262463988705643
1446	5.145468078063976	3.4622827922690216
1447	-6.811255625183612	-8.62657631885498
1448	-5.537447059906416	-8.814197338735523
1449	-6.409144195022163	-4.907765114193746
1450	-9.104247830831563	7.8803976378668485
1451	5.433054524446779	1.8511125518194547
1452	5.834641698105039	2.8678168715146044
1453	-5.501159835697462	-7.551621800256492
1454	-3.106707817744392	10.43665598989683
1455	4.947224452936071	1.7254172657010227
1456	-2.647653607036524	7.789987891908956
1457	-5.999561228193928	-8.313915417204361
1458	-8.707208431960863	8.208365498299862
1459	-5.796627252634401	-7.9564907806780045
1460	3.320631641629334	1.770189046545075
1461	-8.890282527536788	7.60487126298828
1462	5.121945563563488	2.3419028312582517
1463	3.775995875638335	3.252634615598483
1464	-7.101408594867405	-5.910740290867892
1465	-2.5836310521527963	9.634958225749
1466	-9.746830268148202	7.927630370937747
1467	3.7947248778019427	2.5265586670151587
1468	-7.222833117994308	-8.965902032180951
1469	-7.671110023331638	8.911970091738816
1470	-4.028567589006764	8.530052055332071
1471	-4.946267443436913	-6.623358794614159
1472	-8.685801873738393	5.771985494530576
1473	-4.721059534382257	10.547719829494646
1474	-8.708329530834416	6.260486642644985
1475	-2.171594960977548	8.602409162075855
1476	-3.002320445452522	10.457918131667135
1477	4.7504141537020415	1.346854407757725
1478	3.7435461776360395	2.192472021141168
1479	-8.001336602002336	7.692020502337742
1480	-1.6260878459055912	8.93644893118552
1481	3.9068458407041122	3.791231606498557
1482	-8.92149952857063	8.700857945027044
1483	-8.350116742382522	-8.14287936897451
1484	4.926652948610688	1.8259644052551347
1485	-0.4484496981707631	10.769626970641525
1486	-2.735681721902582	8.054846891474842
1487	-7.3602751326395115	-4.340727970493085
1488	-3.2951870835606996	7.683053174640543
1489	3.440181307862793	-0.34297417902814464
1490	-1.8964237179901806	7.960870565024665
1491	5.19643196076186	0.6376881148408406
1492	-7.327588529601245	-8.09491572916459
1493	-8.683377675243767	-6.548638696945051
1494	-7.571666503437598	6.35246088639097
1495	3.8399383295261673	0.06516754681742443
1496	5.238673225790012	2.641510172658813
1497	-7.383925206963894	-7.4879334858915705
1498	-6.126209717730177	-6.780283278176179
1499	-2.778086313607581	7.907760219456652
1500	4.961557377604602	2.1412294899075524
1501	-7.639990832367401	-7.273721175308957
1502	-7.227784587968583	-6.955036149394394
1503	-8.911185445477065	9.2128017110027
1504	-2.3080985763377826	10.064940524205934
1505	-8.775095610122909	7.047682955602246
1506	4.125096161313359	2.2166998881270765
1507	-6.0124397783235315	-7.3774639646900395
1508	-1.4800419857271065	9.486883610611365
1509	-6.085026808206059	-5.9064873438481
1510	-1.2275538280489815	9.571977188923446
1511	-9.924075467417559	7.353319080620127
1512	-8.201774549762746	9.64613214076147
1513	-8.02296618223513	-6.792635839595207
1514	3.2715637973952907	3.9604456831715398
1515	5.572313707182769	1.5580693949773625
1516	-8.304632508629817	8.816475538252531
1517	-8.95191587025706	6.94093907277627
1518	-8.680693198195067	7.518478007910891
1519	-7.924250592411977	6.336476736562388
1520	-9.262925922658154	7.721160417274982
1521	-8.475323471829933	5.6024453945382335
1522	-5.711885265623491	-7.655154556292186
1523	-2.476400627641164	8.255790793498251
1524	-3.109836312971555	8.722592378405045
1525	5.91939750598826	-0.24364915541333243
1526	5.3303515223496145	2.2387866771132656
1527	-9.706303179164342	7.109929673293661
1528	-6.9941866186237895	-6.79601520502575
1529	-3.7203695523335316	9.745050247264846
1530	3.4642842306032495	1.0780998416641272
1531	-7.480012884022376	-6.740455903710596
1532	-8.201419677633025	6.8483976370540995
1533	5.85783798853366	1.4599733194273359
1534	6.335601714038967	3.8704583787138436
1535	-2.1009448673382782	7.311702523960481
1536	-8.07292560062266	8.396935617909149
1537	5.2804217713028745	2.096247885596913
1538	-8.361207962702638	-8.219579368233703
1539	-9.13242058588261	-6.54414141983537
1540	-9.287023439255494	7.557782179955469
1541	-2.216125149754069	8.299934710171954
1542	4.766193035711302	1.504038829730323
1543	4.8003684602015815	4.185700723337974
1544	6.588221481017914	2.9982788365225055
1545	-3.620655579989782	9.260790906630326
1546	-6.997282122753434	-6.865081842988849
1547	5.362705731213613	2.08496884214412
1548	-1.5709138170767525	8.498241399980948
1549	3.3953363361433784	2.2060377713676305
1550	-1.7092557211107002	7.397975519761734
1551	-8.50746072822966	8.073289543987888
1552	-6.5142329492261295	-6.919271708718706
1553	-8.792366820587077	7.080939879208909
1554	5.595148073435307	1.934426788951189
1555	-1.5339999932703203	9.515380298138167
1556	-1.5928699483502688	9.360774604096314
1557	-8.902665404015178	6.868351131544939
1558	5.234908302063666	1.4157466308324107
1559	-1.7188257270010388	9.354337422767212
1560	-8.796976077161569	-8.351235998649464
1561	-6.506093507739501	-5.424675109360622
1562	-9.201503315368827	7.107104203860332
1563	-6.741548782733723	-8.766238297226973
1564	-5.794404927489639	-6.841554424491629
1565	-7.7893169795596044	-6.120609555759825
1566	-10.25776095318102	6.466080485951487
1567	-10.210737494197318	7.017890473091907
1568	-7.620117297483429	-6.0152851547849355
1569	4.665089703768183	0.43005145599786165
1570	-8.180184720633447	6.928239367482522
1571	-7.975573164683324	6.493452420369466
1572	-1.8876257331966992	8.644675792154688
1573	-9.356965754120587	9.041886911262578
1574	-2.804147301344778	10.262028200872056
1575	4.4755436303427105	2.185263037014907
1576	-5.868787456130956	-3.3510544057054625
1577	4.230192243598604	2.685491843520894
1578	-1.3202842515781072	9.722589975399385
1579	-8.818206627055151	8.215223496568278
1580	-2.646646137680442	9.96716067540126
1581	-7.218938378289429	-6.921446798085117
1582	-6.147729121916889	-5.625590890894757
1583	-3.1209667139580355	8.97724933114991
1584	2.555765896729513	3.6978663337018407
1585	-7.363244330706706	-6.038328818491934
1586	-1.8428851221435383	9.476877421052272
1587	-8.303585303348877	-6.701580423555469
1588	-4.034722793977489	8.322378058317078
1589	-1.8272446517577863	8.704019371604865
1590	-2.7549406871386943	8.741562558450651
1591	-7.978543445879464	-6.192682838149443
1592	4.7237054641574625	3.383628829144236
1593	5.886770551762821	1.9111656745747003
1594	-8.49657383592247	6.0251969758298
1595	-8.979990388508254	7.625845815846978
1596	-3.348415146275389	8.705073752347108
1597	-7.959313602079003	6.377032119510275
1598	-2.5347719352447444	7.245210223309203
1599	-7.367260612106233	-8.316363458204064
1600	-8.141089710245698	6.975997972979846
1601	-9.428243152885944	7.6545618183159165
1602	-5.568464894547653	-6.016039611137
1603	-2.503953923334567	9.061266721963063
1604	5.211885114528574	1.2684412483298482
1605	-7.063773006834472	-8.01028832276063
1606	-8.79377559106486	5.957408834565018
1607	-7.765398142128664	6.470123441459592
1608	5.340579448348685	4.787824128413285
1609	-1.585170603845849	8.829383991755332
1610	-8.403116228346407	6.582024665585978
1611	4.882760849378377	-0.10892901924825527
1612	-2.3398367990166724	7.600571631293342
1613	-4.090388325084883	9.909324442274437
1614	-2.528458002787145	8.751395298990055
1615	-7.153356443318031	-6.894379946225335
1616	5.860161732645818	0.8964905564697185
1617	3.8681068788352264	3.582690349716705
1618	-10.40330165007779	6.722635739644891
1619	2.576475683748647	1.6558191916981972
1620	-8.974749906913626	6.5452143624921995
1621	-9.927670394348116	8.431967517221596
1622	-5.319371661620339	-8.831712506158834
1623	3.9219599454804994	1.7426450587604811
1624	-0.7816544529520388	9.450609797872353
1625	5.832614001644516	0.7153015280318442
1626	-2.755260111182699	8.17103953288213
1627	-7.357467041855061	-6.924716125458948
1628	-7.560471101605496	7.894010246362277
1629	-7.484783426757268	-5.969691093590376
1630	-10.810416783279829	7.611551283804192
1631	-9.494424992641651	8.592778587397323
1632	-8.674993075958472	8.785239931755822
1633	-6.845724467468933	-8.070517328950437
1634	-9.995743546851443	5.342686444576069
1635	-0.9670876704848745	11.020379016357445
1636	-9.040666663506098	7.140277672289422
1637	-5.128701249224127	-6.91162810660405
1638	-4.375737574413367	10.021799818035245
1639	-7.577889039902662	-6.7559339085313335
1640	-2.4867317302407037	9.561405243373532
1641	-8.891082864636775	7.977001897450444
1642	-1.9726877794823467	8.115818146407284
1643	-2.998637065570972	10.058447005267393
1644	5.2500950058173235	2.1301426449091663
1645	-6.521282680075267	-8.076667521892633
1646	-0.10578203781447515	8.956667331164736
1647	-6.149854254117074	-7.811111304908388
1648	5.318825823990334	1.160767335003312
1649	-7.279092681624123	-6.750922119944236
1650	3.3515712187645637	2.2658851660825854
1651	-2.604493155439702	9.293307653968661
1652	-8.55441669789963	7.316460010947873
1653	4.461960960423704	1.060358764644219
1654	-9.233374608805578	7.632569750522738
1655	4.68544271737	2.596576822220648
1656	5.5982646560701435	2.0248306607918116
1657	5.074648900784992	2.4486003664673555
1658	-8.694017737200932	5.489817147869268
1659	4.043249777616371	4.071109023073163
1660	-3.203910754141808	8.605003690085217
1661	-8.90923311916338	6.988355942272318
1662	-9.873931812681406	8.204581807556137
1663	-8.901717608670822	7.806313039559021
1664	-6.7627970169790865	-8.165700594031975
1665	5.278539004871204	3.0312880090278824
1666	-2.9922586747361897	9.16107914018387
1667	-6.015378806452634	-9.587653448657123
1668	5.3114100079571545	3.5012010433285647
1669	-9.385519545518502	6.072166733259416
1670	-1.9185427923604408	10.12298970878123
1671	-10.280238112747819	8.26945250076908
1672	4.652707479771786	2.4529967193075652
1673	-2.640670218724418	9.840333299639827
1674	-6.3867432192994	-6.046506388438599
1675	-6.411676769019419	-8.05039029967272
1676	-6.569154436970519	-8.007373385830094
1677	-4.287785207059267	9.3339379541173
1678	-2.281737688448621	10.321428882480749
1679	4.8924476822247245	3.3577017315346382
1680	6.804934904034704	3.1637182782843283
1681	6.318553509600667	0.06152913328897491
1682	3.908922560512628	2.7310915338643516
1683	-2.028188391316037	9.238170152477453
1684	-9.76725423909674	6.819394241847039
1685	-2.4606759951079233	8.183336011787283
1686	-9.020488340493934	7.604734598082769
1687	3.4528854479223567	3.030983864761528
1688	-1.9117975532028921	9.71545887050922
1689	-8.757050589044942	8.502366359524347
1690	4.223684431342847	0.8431003449003742
1691	4.108664541620503	2.457046335128772
1692	-8.867679458751704	7.718830168148034
1693	-11.181366858287852	6.709484753949292
1694	-7.684722372181779	-6.6916338322578435
1695	-9.156486258253938	7.924255930644295
1696	4.2468260791667	2.974801509149292
1697	4.724383981920964	2.7711642335529683
1698	-9.18208427614612	7.444983979698249
1699	-8.668353216886741	8.025345956042047
1700	-9.114223478076184	6.099120708451432
1701	-3.0628469283999324	7.816408235609473
1702	4.046067428159397	1.8075382736230998
1703	5.64935062482407	1.1282282453472356
1704	-9.959461769393933	8.703661854367217
1705	-1.0057993212855996	9.891648418773993
1706	-8.661843572973057	7.774748931634802
1707	-1.3510867495526824	9.805948822161257
1708	-2.34934123105535	7.986610987272363
1709	-8.056385221184092	7.2581126819033095
1710	-2.5752774217000667	7.803269928435865
1711	-1.6223102329554497	8.593524334517268
1712	-7.462730792331802	6.919427603666303
1713	-2.840506006236073	8.402049393690572
1714	2.487495291618921	2.8496253294436675
1715	-0.7048495132660071	8.823382336471022
1716	-4.222332152143627	10.368158502363734
1717	-0.8392931187013439	9.408957658021302
1718	-9.826330574638952	7.176330164730691
1719	5.280358631428925	1.7826665779429207
1720	4.053951162910346	2.3022764626508616
1721	4.586758183210556	3.1967385663593593
1722	-8.11216750237155	-7.564601323888744
1723	-3.053580347577933	9.125208717908187
1724	-6.854623621157259	8.080699736600726
1725	-2.643214789725668	9.02897432292752
1726	-2.4073413277907636	10.563306279693508
1727	3.0970773210184555	1.340414654055693
1728	5.6187683947848805	0.6014265546772264
1729	3.4024521980055287	2.082578155773702
1730	-3.0268089220889216	9.23807407983722
1731	-6.946076166460726	-7.238189039455266
1732	-2.6944852819304583	8.884465428464896
1733	5.142623643718916	-0.5201011363893455
1734	-9.955654765567244	7.282031810921324
1735	4.932071564554475	1.7858406655343573
1736	-3.7813277570800126	-7.138284731307381
1737	-2.863238333993774	8.440684355301421
1738	-3.67931064911211	7.212305690618302
1739	-5.579639818889136	-5.9198044251892785
1740	-3.650886737186255	8.820626668918603
1741	4.242199142613497	0.7891391257181726
1742	-7.6980772039648055	6.143291181298333
1743	-2.8308326742701326	11.091034111759162
1744	-8.714898574932361	5.8653098016799525
1745	-7.515037071380007	-6.921402280283229
1746	-8.478101719558582	7.864844209506981
1747	4.779766069067229	2.969287898851861
1748	-5.903195813953202	-8.012258733991953
1749	-3.554006817073784	7.04792953882232
1750	-2.449567253132576	8.367349350492749
1751	5.408086052859838	2.18856618939702
1752	-9.238098268079067	7.480668699201238
1753	-7.057223185910009	-6.224217455488364
1754	-8.911980955449655	-8.201665379786998
1755	4.737946375767046	3.2690414658037463
1756	-9.471917272129822	5.417286295409323
1757	5.496581316470657	3.650546771746221
1758	-8.998887366137808	6.768236812897667
1759	-7.195710152274243	-6.565770910144516
1760	-7.390616361346997	-9.433659189331845
1761	5.284397327873393	2.9014153752850564
1762	-7.457740649866913	-7.138118129473556
1763	-7.789951533079554	-6.184944344945806
1764	-6.836596217829989	-6.193251682263691
1765	-2.3869001200204663	9.557584157234709
1766	-7.6957821801793145	-8.335164198366499
1767	5.519295877365504	0.8957936069559738
1768	-9.09721827051004	-8.048287421126147
1769	5.756712611758056	2.1595858536847783
1770	-2.300334028047995	7.054616004318546
1771	-10.593833345340638	7.777428144940051
1772	4.251531897926943	1.6675505728724191
1773	-3.7028344548092305	9.933440301808323
1774	4.560811494363545	1.3940455743049855
1775	-7.449941258937736	-8.059217807638795
1776	-1.3197271341281096	7.786678313061329
1777	-6.0817764897691315	-8.753550897230564
1778	-8.978603342186439	6.988007083465637
1779	-7.149579087976434	-8.423560536461693
1780	-2.9685585225929945	8.16444175873353
1781	-8.130826327784948	-8.41262787010561
1782	-10.503453052940054	5.321782748022441
1783	-8.619609490494522	7.15670817480031
1784	-2.524507472225746	9.59357762779941
1785	-9.571253794744546	6.583290662949995
1786	-5.126432389085685	-7.24526220647416
1787	4.959403507011057	3.626786952433017
1788	-5.907570225411548	-6.893414228654582
1789	-7.6530830351847	-4.981374611920708
1790	-2.338332184924808	8.830302791845643
1791	5.142663263123295	3.769530506867696
1792	-2.75043368090908	9.366341524712618
1793	-3.039455241425191	8.221413295935978
1794	-1.9872560574358524	9.311270801431508
1795	-1.9621002418827123	8.812093475764428
1796	5.121744897946593	2.520434481318699
1797	-2.0095125127498163	9.486288399117596
1798	-8.058126035449936	6.149320619778557
1799	-2.5419508932687487	8.470861357064557
1800	4.2947141307783046	2.4624242190170595
1801	4.0562795098820965	3.0115485349600486
1802	-6.625889894376437	-8.673185991188337
1803	-2.1320972291505638	8.985023314513343
1804	-7.093466350012517	9.728360457752675
1805	3.623195707651604	1.7290892102665307
1806	-6.000663218080619	-6.399500999928599
1807	5.497893031530246	1.1449734109754974
1808	-3.158570661374176	10.335590160471334
1809	-7.75546959764638	-7.685909248160152
1810	-2.532749773926988	8.839931870295485
1811	-9.765700762331944	8.611956538002092
1812	-6.656346277895899	-8.078501718227992
1813	-5.5470757234861425	-5.951177579743732
1814	-3.110904235282147	10.86656431270726
1815	3.9008501782048683	2.6255000221174116
1816	-6.45719221824983	-7.34629820522217
1817	-2.734053604860829	8.364283547374862
1818	-7.613860513122308	-7.021639230613794
1819	-5.564118900211167	-6.669613294354443
1820	3.8288779725992566	0.8591232337787387
1821	-9.489770306499691	5.456822328694761
1822	-5.9812676228042845	-5.7553328732901345
1823	-8.21274316296101	7.1002513270653935
1824	-8.34460193725616	-7.548564504129124
1825	-6.164881541262325	-7.113833651127672
1826	4.458429766980585	1.866832681409417
1827	-8.147763996126583	-7.0483687277634886
1828	3.2998067651041665	2.4053863746999857
1829	-4.987435430318202	-7.763828733967009
1830	-6.949847552668887	-9.402387510763898
1831	-0.7437433827716533	9.419267839159277
1832	-3.0614206673337216	9.647217945953832
1833	-6.89619560097379	-6.196785081759855
1834	-7.873216706745306	-6.744185026057599
1835	5.823372503118029	0.7951288165643513
1836	-4.744040461073904	-6.598075374066604
1837	6.104056074980539	2.97002845740654
1838	0.1351457239642846	7.511315799803168
1839	-5.772916766863952	-9.154730624482147
1840	-2.2642310519440274	8.50734295282719
1841	-5.831227303337729	-6.9611766987113635
1842	-3.480854357594036	7.634667963409391
1843	-7.617777152704778	9.337077210147402
1844	-7.4859652107098595	4.958667542707191
1845	-6.770055611073412	-7.296548026523972
1846	-8.079352456241484	-6.181189908195158
1847	4.718455865947251	-0.1555644104740801
1848	-9.297204601661008	6.3059381382853275
1849	-3.888516851067277	8.283356088256403
1850	-7.607867708876035	7.851003748526433
1851	4.615646002358409	3.1756209319238042
1852	-8.784276093790009	7.4490715021498515
1853	3.5847894680514063	2.0994374201748003
1854	-9.125213088716432	-6.684706371992626
1855	-7.290145673881	-5.061211061075622
1856	-8.177984702073328	8.071069041285163
